car,price,body,mileage,engType,registration,year,Model,drive
Volkswagen,10600,sedan,118,Petrol,yes,2008,Passat B6,front
Volkswagen,10500,sedan,100,Petrol,yes,2008,Passat B6,front
Volkswagen,10250,sedan,144,Diesel,yes,2008,Passat B6,front
Volkswagen,9600,sedan,185,Gas,yes,2008,Jetta,front
Volkswagen,9599,sedan,140,Petrol,yes,2008,Passat B6,front
Volkswagen,8999,sedan,120,Petrol,yes,2008,Passat B6,front
Volkswagen,0,sedan,118,Gas,yes,2008,Jetta,front
ZAZ,2350,sedan,85,Petrol,yes,2008,1103 ???????,front
ZAZ,2300,sedan,75,Petrol,yes,2008,1103 ???????,front
ZAZ,1900,sedan,16,Petrol,yes,2008,1103 ???????,front
ZAZ,1800,sedan,120,Petrol,yes,2008,1103 ???????,front
ZAZ,1100,sedan,149,Gas,yes,2008,1103 ???????,front
Audi,16500,vagon,171,Diesel,yes,2008,A6,front
Audi,15000,vagon,154,Diesel,yes,2008,A6,front
Audi,12450,vagon,1,Diesel,yes,2008,A4,front
BMW,17800,vagon,159,Diesel,yes,2008,530,rear
BMW,14900,vagon,221,Diesel,yes,2008,520,rear
Chery,4076,vagon,290,Petrol,yes,2008,CrossEastar,front
Citroen,7999,vagon,158,Petrol,yes,2008,C4 Picasso,
Citroen,4999,vagon,200,Diesel,yes,2008,Berlingo ????.,front
Citroen,4300,vagon,149,Petrol,yes,2008,Berlingo ????.,front
Fiat,7700,vagon,223,Diesel,yes,2008,Doblo ????.,front
Fiat,7200,vagon,107,Diesel,yes,2008,Doblo ????.,front
Ford,8900,vagon,260,Diesel,yes,2008,Focus,front
Ford,6900,vagon,150,Gas,yes,2008,Fusion,front
Ford,6500,vagon,171,Petrol,yes,2008,Fusion,front
Ford,6200,vagon,170,Petrol,yes,2008,Fusion,
Mercedes-Benz,14490,vagon,212,Diesel,yes,2008,E-Class,rear
Nissan,6900,vagon,130,Gas,yes,2008,Note,front
Opel,9900,vagon,143,Diesel,yes,2008,Astra H,front
Opel,8150,vagon,180,Diesel,yes,2008,Astra H,front
Opel,7999,vagon,37,Petrol,yes,2008,Combo ????.,front
Peugeot,9700,vagon,148,Other,yes,2008,Partner ????.,front
Peugeot,9500,vagon,123,Other,yes,2008,Partner ????.,front
Peugeot,8300,vagon,135,Petrol,yes,2008,307,front
Renault,10000,vagon,234,Diesel,yes,2008,Laguna,front
Renault,9450,vagon,215,Diesel,yes,2008,Laguna,front
Renault,9000,vagon,178,Petrol,yes,2008,Scenic,front
Renault,7900,vagon,91,Diesel,yes,2008,Scenic,front
Renault,7800,vagon,120,Diesel,yes,2008,Megane,front
Renault,7300,vagon,200,Diesel,yes,2008,Megane,front
Renault,7000,vagon,231,Petrol,yes,2008,Scenic,front
Renault,6300,vagon,189,Diesel,yes,2008,Kangoo ????.,front
Renault,5800,vagon,200,Diesel,yes,2008,Grand Scenic,
Renault,5600,vagon,117,Diesel,yes,2008,Kangoo ????.,front
Renault,0,vagon,137,Diesel,yes,2008,Kangoo ????.,front
Seat,10950,vagon,145,Diesel,yes,2008,Altea XL,front
Skoda,10950,vagon,137,Petrol,yes,2008,Octavia Scout,
Skoda,10900,vagon,95,Petrol,yes,2008,Octavia A5,full
Skoda,10900,vagon,95,Petrol,yes,2008,Octavia Scout,full
Skoda,8200,vagon,175,Gas,yes,2008,Octavia,front
Skoda,8000,vagon,160,Diesel,yes,2008,Octavia,front
Skoda,7600,vagon,119,Other,yes,2008,Fabia,
Skoda,7450,vagon,118,Petrol,yes,2008,Fabia,front
Subaru,12900,vagon,116,Petrol,yes,2008,Forester,full
Subaru,12000,vagon,115,Petrol,yes,2008,Forester,full
Subaru,11200,vagon,215,Petrol,yes,2008,Outback,full
Subaru,9499,vagon,158,Gas,yes,2008,Outback,full
Toyota,14700,vagon,98,Gas,yes,2008,Rav 4,full
Volkswagen,12199,vagon,149,Diesel,yes,2008,Passat B6,front
Volkswagen,12000,vagon,187,Diesel,yes,2008,Passat B6,front
Volkswagen,11000,vagon,210,Diesel,yes,2008,Touran,front
Volkswagen,9999,vagon,161,Diesel,yes,2008,Passat B6,front
Volkswagen,9700,vagon,130,Gas,yes,2008,Golf Variant,front
Volkswagen,9300,vagon,150,Petrol,yes,2008,Passat B6,front
Volkswagen,9200,vagon,171,Petrol,yes,2008,Caddy ????.,front
Volkswagen,8999,vagon,161,Diesel,yes,2008,Passat B6,front
Volkswagen,0,vagon,217,Diesel,no,2008,Passat B6,full
Chevrolet,5300,van,165,Petrol,yes,2008,Tacuma,front
Citroen,9950,van,196,Diesel,yes,2008,Jumpy ????.,front
Citroen,8500,van,207,Diesel,yes,2008,Jumpy ????.,front
Citroen,8200,van,170,Diesel,yes,2008,Jumpy ????.,front
Citroen,6500,van,127,Diesel,yes,2008,Nemo ????.,front
Citroen,6500,van,177,Diesel,yes,2008,Nemo ????.,front
Fiat,19900,van,41,Diesel,yes,2008,Ducato ????.,front
Fiat,8500,van,150,Diesel,yes,2008,Scudo ????.,front
Fiat,7300,van,110,Diesel,yes,2008,Doblo ????.,front
Fiat,6700,van,137,Diesel,yes,2008,Fiorino ????.,front
Fiat,5800,van,260,Diesel,yes,2008,Doblo ????.,front
Fiat,5400,van,194,Diesel,yes,2008,Doblo ????.,front
Fiat,4490,van,375,Diesel,yes,2008,Doblo ????.,front
Ford,8200,van,123,Diesel,yes,2008,C-Max,front
Ford,8100,van,150,Diesel,yes,2008,Transit Connect ????.,front
Ford,7900,van,238,Diesel,yes,2008,Transit Connect ????.,front
GAZ,2400,van,120,Gas,yes,2008,2752 ??????,rear
GAZ,2399,van,120,Gas,yes,2008,2752 ??????,rear
Groz,3800,van,80,Petrol,yes,2008,Polarsun Business Van,rear
Hyundai,11500,van,183,Diesel,yes,2008,H1 ????.,rear
Hyundai,8499,van,148,Diesel,yes,2008,H1 ????.,rear
Kia,12800,van,135,Diesel,yes,2008,Carnival,front
Kia,10650,van,180,Diesel,yes,2008,Carnival,front
Kia,10500,van,172,Diesel,yes,2008,Carnival,front
Kia,8600,van,125,Petrol,yes,2008,Carens,front
Kia,8000,van,145,Diesel,yes,2008,Carens,front
Mazda,13900,van,107,Petrol,yes,2008,5,front
Mazda,10800,van,80,Petrol,yes,2008,5,front
Mercedes-Benz,32000,van,255,Diesel,yes,2008,Sprinter 318 ????.,rear
Mercedes-Benz,16900,van,180,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,14800,van,139,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,14500,van,207,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,13200,van,260,Diesel,yes,2008,Sprinter 213 ????.,rear
Mercedes-Benz,12500,van,386,Diesel,yes,2008,Sprinter 313 ????.,rear
Mercedes-Benz,12500,van,238,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,12500,van,242,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,12000,van,230,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,11500,van,209,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,9350,van,160,Diesel,yes,2008,Vito ????.,rear
Mercedes-Benz,9200,van,266,Diesel,yes,2008,Vito ????.,rear
Mitsubishi,11499,van,98,Petrol,yes,2008,Grandis,front
Mitsubishi,9700,van,247,Gas,yes,2008,Grandis,front
Nissan,9200,van,90,Gas,yes,2008,Note,front
Opel,12950,van,230,Diesel,yes,2008,Vivaro ????.,front
Opel,12400,van,214,Diesel,yes,2008,Vivaro ????.,front
Opel,11700,van,170,Other,yes,2008,Vivaro ????.,front
Opel,10700,van,185,Diesel,yes,2008,Vivaro ????.,front
Opel,9500,van,180,Diesel,yes,2008,Vivaro ????.,front
Opel,6999,van,344,Diesel,yes,2008,Combo ????.,front
Opel,6200,van,220,Diesel,yes,2008,Combo ????.,front
Opel,4800,van,128,Other,yes,2008,Combo ????.,
Peugeot,8600,van,196,Diesel,yes,2008,Partner ????.,front
Peugeot,8450,van,230,Diesel,yes,2008,Partner ????.,front
Peugeot,7800,van,167,Diesel,yes,2008,Boxer ????.,front
Peugeot,6900,van,162,Diesel,yes,2008,Partner ????.,front
Peugeot,5800,van,240,Diesel,yes,2008,Partner ????.,front
Peugeot,5500,van,205,Diesel,yes,2008,Partner ????.,front
Renault,11500,van,177,Diesel,yes,2008,Trafic ????.,front
Renault,9999,van,185,Diesel,yes,2008,Kangoo ????.,front
Renault,9700,van,245,Diesel,yes,2008,Trafic ????.,front
Renault,9500,van,275,Diesel,yes,2008,Trafic ????.,front
Renault,8100,van,135,Diesel,yes,2008,Kangoo ????.,front
Renault,7999,van,154,Diesel,yes,2008,Scenic,front
Renault,7900,van,268,Diesel,yes,2008,Grand Scenic,front
Renault,7150,van,118,Diesel,yes,2008,Kangoo ????.,front
Renault,7100,van,208,Diesel,yes,2008,Kangoo ????.,front
Renault,6300,van,73,Diesel,yes,2008,Kangoo ????.,front
Renault,6100,van,280,Diesel,yes,2008,Kangoo ????.,front
Renault,4600,van,265,Diesel,yes,2008,Kangoo ????.,front
Renault,0,van,220,Diesel,yes,2008,Trafic ????.,
SsangYong,12300,van,107,Diesel,yes,2008,Rodius,full
Volkswagen,17900,van,188,Diesel,yes,2008,Multivan,full
Volkswagen,17200,van,230,Gas,yes,2008,Multivan,front
Volkswagen,15000,van,275,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,13300,van,250,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,12900,van,176,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,12900,van,290,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,12500,van,190,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,11800,van,218,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,11700,van,185,Petrol,yes,2008,Cross Touran,front
Volkswagen,11500,van,163,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,11500,van,192,Diesel,yes,2008,Caddy ????.,front
Volkswagen,11200,van,178,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,10200,van,253,Diesel,yes,2008,T5 (Transporter) ????.,front
Volkswagen,10200,van,137,Diesel,yes,2008,Caddy ????.,front
Volkswagen,10000,van,220,Diesel,yes,2008,Caddy ????.,front
Volkswagen,9900,van,230,Diesel,yes,2008,T5 (Transporter) ????,front
Volkswagen,9800,van,220,Diesel,yes,2008,Caddy ????.,front
Volkswagen,9400,van,124,Gas,yes,2008,Caddy ????.,front
Volkswagen,8900,van,169,Diesel,yes,2008,Caddy ????.,front
Volkswagen,8800,van,260,Diesel,yes,2008,T5 (Transporter) ????,front
Volkswagen,8500,van,230,Diesel,yes,2008,Caddy ????.,front
Volkswagen,7700,van,177,Diesel,yes,2008,T5 (Transporter) ????,front
Volkswagen,7500,van,317,Diesel,yes,2008,T5 (Transporter) ????,front
Volkswagen,7200,van,270,Diesel,yes,2008,T5 (Transporter) ????,front
Volkswagen,6600,van,240,Diesel,yes,2008,Caddy ????.,front
Volkswagen,6400,van,181,Diesel,yes,2008,Caddy ????.,front
Volkswagen,6000,van,180,Diesel,yes,2008,Caddy ????.,front
Volkswagen,6000,van,200,Diesel,yes,2008,Caddy ????.,front
Volkswagen,5950,van,213,Gas,yes,2008,Caddy ????.,front
Audi,29800,crossover,151,Diesel,yes,2007,Q7,full
Audi,23800,crossover,205,Gas,yes,2007,Q7,full
Audi,23500,crossover,119,Gas,yes,2007,Q7,full
Audi,23500,crossover,245,Diesel,yes,2007,Q7,full
Audi,23400,crossover,105,Gas,yes,2007,Q7,full
Audi,23000,crossover,240,Petrol,yes,2007,Q7,full
Audi,23000,crossover,180,Gas,yes,2007,Q7,full
Audi,22000,crossover,152,Petrol,yes,2007,Q7,full
Audi,21900,crossover,183,Petrol,yes,2007,Q7,full
Audi,19999,crossover,117,Petrol,yes,2007,Q7,full
Audi,19700,crossover,172,Petrol,yes,2007,Q7,full
Audi,19500,crossover,175,Petrol,yes,2007,Q7,full
Audi,18800,crossover,197,Petrol,yes,2007,Q7,full
Audi,14900,crossover,183,Petrol,no,2007,Q7,full
BMW,25500,crossover,187,Gas,yes,2007,X5,
BMW,25500,crossover,130,Gas,yes,2007,X5,full
BMW,25000,crossover,150,Petrol,yes,2007,X5,full
BMW,24500,crossover,170,Gas,yes,2007,X5,full
BMW,24500,crossover,195,Petrol,yes,2007,X5,full
BMW,23999,crossover,194,Petrol,yes,2007,X5,full
BMW,23900,crossover,162,Petrol,yes,2007,X5,full
BMW,23900,crossover,235,Diesel,yes,2007,X5,full
BMW,22700,crossover,216,Petrol,yes,2007,X5,full
BMW,21700,crossover,125,Petrol,yes,2007,X5,full
BMW,21700,crossover,101,Gas,yes,2007,X3,full
BMW,21600,crossover,200,Other,yes,2007,X5,full
Chevrolet,15800,crossover,90,Gas,yes,2007,Captiva,full
Chevrolet,12500,crossover,263,Petrol,yes,2007,Captiva,full
Chevrolet,12499,crossover,263,Petrol,yes,2007,Captiva,full
Chevrolet,10999,crossover,96,Gas,yes,2007,Captiva,full
Chevrolet,6000,crossover,203,Petrol,yes,2007,Niva,full
Chevrolet,5800,crossover,81,Gas,yes,2007,Niva,full
Chevrolet,5555,crossover,76,Petrol,yes,2007,Niva,full
Dodge,13200,crossover,145,Petrol,yes,2007,Nitro,full
GMC,11999,crossover,100,Petrol,yes,2007,Acadia,full
Honda,17000,crossover,110,Petrol,yes,2007,CR-V,full
Honda,15900,crossover,136,Gas,yes,2007,Pilot,full
Honda,14800,crossover,95,Petrol,yes,2007,CR-V,full
Honda,13000,crossover,122,Gas,yes,2007,CR-V,full
Huanghai,8500,crossover,90,Petrol,yes,2007,Aurora,full
Hummer,18400,crossover,147,Gas,yes,2007,H3,full
Hyundai,16300,crossover,125,Gas,yes,2007,Santa FE,full
Hyundai,16000,crossover,175,Gas,yes,2007,ix55 (Veracruz),full
Hyundai,14900,crossover,172,Diesel,yes,2007,Santa FE,full
Hyundai,14500,crossover,146,Diesel,yes,2007,Santa FE,full
Hyundai,13900,crossover,103,Diesel,yes,2007,Santa FE,full
Hyundai,13500,crossover,168,Diesel,yes,2007,Santa FE,full
Hyundai,13500,crossover,130,Diesel,yes,2007,Santa FE,full
Hyundai,12800,crossover,219,Gas,yes,2007,Santa FE,full
Hyundai,12500,crossover,134,Gas,yes,2007,Santa FE,full
Hyundai,11500,crossover,48,Petrol,yes,2007,Tucson,
Hyundai,10800,crossover,142,Diesel,yes,2007,Tucson,full
Hyundai,10800,crossover,106,Gas,yes,2007,Tucson,full
Hyundai,10500,crossover,120,Other,yes,2007,Tucson,full
Hyundai,10300,crossover,184,Gas,yes,2007,Tucson,full
Hyundai,10000,crossover,106,Petrol,yes,2007,Tucson,full
Hyundai,9900,crossover,140,Gas,yes,2007,Tucson,full
Hyundai,9900,crossover,168,Gas,yes,2007,Tucson,full
Hyundai,9800,crossover,66,Petrol,yes,2007,Tucson,front
Hyundai,9700,crossover,130,Gas,yes,2007,Tucson,full
Hyundai,9550,crossover,138,Gas,yes,2007,Tucson,front
Hyundai,9100,crossover,170,Petrol,yes,2007,Tucson,full
Hyundai,8990,crossover,155,Gas,yes,2007,Tucson,full
Hyundai,8650,crossover,147,Gas,yes,2007,Tucson,
Infiniti,19000,crossover,55,Gas,yes,2007,FX 45,full
Infiniti,17999,crossover,150,Gas,yes,2007,FX 35,full
Infiniti,17000,crossover,95,Gas,yes,2007,FX 35,full
Jeep,27500,crossover,93,Petrol,yes,2007,Grand Cherokee,full
Jeep,11300,crossover,118,Gas,yes,2007,Compass,full
Kia,12900,crossover,202,Diesel,yes,2007,Sorento,full
Kia,11800,crossover,133,Diesel,yes,2007,Sorento,full
Kia,10900,crossover,148,Gas,yes,2007,Sorento,full
Kia,10800,crossover,140,Gas,yes,2007,Sportage,full
Land Rover,27000,crossover,126,Petrol,yes,2007,Range Rover Sport,full
Land Rover,25300,crossover,127,Diesel,yes,2007,Range Rover,full
Land Rover,25000,crossover,175,Gas,yes,2007,Range Rover,full
Land Rover,23000,crossover,140,Diesel,yes,2007,Range Rover Sport,full
Land Rover,22500,crossover,168,Diesel,yes,2007,Range Rover Sport,full
Land Rover,19500,crossover,169,Gas,yes,2007,Range Rover Sport,full
Land Rover,17000,crossover,188,Diesel,yes,2007,Freelander,full
Land Rover,15900,crossover,189,Petrol,yes,2007,Freelander,full
Land Rover,14900,crossover,111,Diesel,yes,2007,Freelander,full
Land Rover,14000,crossover,230,Diesel,no,2007,Range Rover,full
Lexus,35000,crossover,87,Gas,yes,2007,LX 470,full
Lexus,27000,crossover,150,Gas,yes,2007,GX,full
Lexus,25999,crossover,207,Gas,yes,2007,LX 470,full
Lexus,24555,crossover,152,Gas,yes,2007,LX 470,full
Lexus,20500,crossover,167,Petrol,yes,2007,RX 350,full
Lexus,20300,crossover,128,Gas,yes,2007,RX 350,full
Lexus,18000,crossover,145,Petrol,yes,2007,RX 350,full
Lexus,17500,crossover,150,Gas,yes,2007,RX 350,full
Lexus,17400,crossover,172,Petrol,yes,2007,RX 350,full
Mazda,12500,crossover,95,Gas,yes,2007,CX-7,full
Mazda,10900,crossover,96,Petrol,yes,2007,CX-7,full
Mazda,10650,crossover,65,Petrol,yes,2007,CX-7,full
Mazda,10500,crossover,135,Petrol,yes,2007,CX-7,full
Mazda,10200,crossover,66,Petrol,yes,2007,CX-7,full
Mercedes-Benz,28500,crossover,210,Diesel,yes,2007,GL 320,full
Mercedes-Benz,27500,crossover,152,Petrol,yes,2007,ML 63 AMG,full
Mercedes-Benz,25500,crossover,200,Diesel,yes,2007,GL 420,full
Mercedes-Benz,22600,crossover,165,Diesel,yes,2007,ML 320,full
Mercedes-Benz,22000,crossover,225,Gas,yes,2007,ML 350,full
Mercedes-Benz,21300,crossover,190,Petrol,yes,2007,ML 63 AMG,full
Mercedes-Benz,21300,crossover,114,Petrol,yes,2007,GL 450,full
Mercedes-Benz,21300,crossover,143,Diesel,yes,2007,ML 320,full
Mercedes-Benz,21000,crossover,135,Petrol,yes,2007,ML 350,full
Mercedes-Benz,21000,crossover,208,Petrol,yes,2007,ML 350,full
Mercedes-Benz,17990,crossover,230,Diesel,yes,2007,R 320,full
Mercedes-Benz,4100,crossover,1,Petrol,yes,2007,ML 350,full
Mitsubishi,18900,crossover,106,Gas,yes,2007,Pajero Wagon,full
Mitsubishi,18000,crossover,160,Diesel,yes,2007,Pajero Wagon,full
Mitsubishi,17900,crossover,140,Gas,yes,2007,Pajero Wagon,full
Mitsubishi,17700,crossover,165,Gas,yes,2007,Pajero Wagon,full
Mitsubishi,14200,crossover,155,Gas,yes,2007,Outlander XL,full
Mitsubishi,12999,crossover,140,Gas,yes,2007,Outlander XL,full
Mitsubishi,12500,crossover,120,Diesel,yes,2007,Pajero Sport,full
Mitsubishi,12200,crossover,140,Petrol,yes,2007,Outlander XL,full
Mitsubishi,12000,crossover,130,Gas,yes,2007,Pajero Sport,full
Mitsubishi,11999,crossover,235,Gas,yes,2007,Pajero Wagon,full
Mitsubishi,11900,crossover,129,Diesel,yes,2007,Pajero Sport,full
Mitsubishi,10800,crossover,165,Gas,yes,2007,Pajero Sport,full
Mitsubishi,9500,crossover,140,Gas,yes,2007,Outlander,full
Mitsubishi,9500,crossover,150,Gas,yes,2007,Outlander,full
Mitsubishi,8200,crossover,210,Gas,yes,2007,Outlander,full
Mitsubishi,7900,crossover,143,Gas,yes,2007,Outlander,full
Mitsubishi,2500,crossover,1,Diesel,yes,2007,L 200,full
Nissan,20000,crossover,170,Diesel,yes,2007,Patrol,full
Nissan,18888,crossover,116,Gas,yes,2007,Armada,full
Nissan,16900,crossover,131,Petrol,yes,2007,Armada,full
Nissan,16500,crossover,210,Diesel,yes,2007,Pathfinder,full
Nissan,13500,crossover,88,Petrol,yes,2007,Qashqai,front
Nissan,13300,crossover,127,Gas,yes,2007,Murano,full
Nissan,13000,crossover,159,Petrol,yes,2007,Murano,full
Nissan,12500,crossover,167,Gas,yes,2007,Murano,full
Nissan,12350,crossover,154,Gas,yes,2007,X-Trail,full
Nissan,12200,crossover,234,Petrol,yes,2007,Qashqai,full
Nissan,11600,crossover,236,Gas,yes,2007,X-Trail,full
Nissan,11500,crossover,125,Petrol,yes,2007,Qashqai,front
Nissan,10500,crossover,155,Gas,yes,2007,X-Trail,full
Nissan,10500,crossover,91,Gas,yes,2007,Qashqai,
Nissan,0,crossover,130,Petrol,yes,2007,Qashqai,full
Porsche,25000,crossover,128,Petrol,yes,2007,Cayenne,full
Porsche,24200,crossover,108,Petrol,yes,2007,Cayenne,full
Porsche,22900,crossover,117,Petrol,yes,2007,Cayenne,full
Porsche,22000,crossover,130,Petrol,yes,2007,Cayenne,full
Porsche,20999,crossover,68,Petrol,yes,2007,Cayenne,full
Porsche,20700,crossover,153,Petrol,yes,2007,Cayenne,full
Porsche,20500,crossover,195,Other,yes,2007,Cayenne,full
Porsche,0,crossover,200,Petrol,yes,2007,Cayenne,full
Porsche,0,crossover,68,Petrol,yes,2007,Cayenne,full
SsangYong,10999,crossover,140,Diesel,yes,2007,Kyron,full
SsangYong,9900,crossover,156,Diesel,yes,2007,Rexton II,full
SsangYong,8200,crossover,108,Diesel,yes,2007,Actyon,full
Subaru,14000,crossover,108,Petrol,yes,2007,Tribeca,full
Subaru,13333,crossover,194,Petrol,yes,2007,Tribeca,full
Subaru,12700,crossover,130,Gas,yes,2007,Tribeca,full
Subaru,10200,crossover,154,Petrol,yes,2007,Forester,full
Subaru,9399,crossover,146,Petrol,yes,2007,Forester,full
Subaru,8000,crossover,142,Other,yes,2007,Forester,full
Suzuki,15000,crossover,130,Petrol,yes,2007,Grand Vitara,full
Suzuki,12000,crossover,103,Gas,yes,2007,Grand Vitara,full
Suzuki,11199,crossover,95,Gas,yes,2007,Grand Vitara,full
Suzuki,11000,crossover,136,Petrol,yes,2007,Grand Vitara,full
Suzuki,10999,crossover,128,Gas,yes,2007,Grand Vitara,full
Suzuki,10400,crossover,139,Gas,yes,2007,Grand Vitara,full
Suzuki,10300,crossover,231,Petrol,yes,2007,Grand Vitara,full
Suzuki,9888,crossover,140,Petrol,yes,2007,Grand Vitara,full
Toyota,27500,crossover,85,Petrol,yes,2007,Land Cruiser Prado,full
Toyota,26200,crossover,156,Gas,yes,2007,Land Cruiser Prado,
Toyota,25500,crossover,200,Petrol,yes,2007,Land Cruiser Prado,full
Toyota,25250,crossover,112,Gas,yes,2007,Land Cruiser 100,full
Toyota,25200,crossover,128,Gas,yes,2007,Land Cruiser Prado,full
Toyota,25000,crossover,115,Petrol,yes,2007,Tundra,full
Toyota,24999,crossover,153,Petrol,yes,2007,Land Cruiser Prado,full
Toyota,23400,crossover,120,Petrol,yes,2007,Land Cruiser Prado,full
Toyota,22700,crossover,128,Gas,yes,2007,Land Cruiser Prado,full
Toyota,21500,crossover,135,Gas,yes,2007,Land Cruiser Prado,full
Toyota,21200,crossover,135,Gas,yes,2007,Land Cruiser Prado,full
Toyota,17900,crossover,133,Gas,yes,2007,Land Cruiser Prado,full
Toyota,17835,crossover,240,Gas,yes,2007,Land Cruiser Prado,full
Toyota,16999,crossover,157,Gas,yes,2007,Land Cruiser Prado,full
Toyota,14474,crossover,115,Petrol,yes,2007,Rav 4,full
Toyota,13699,crossover,160,Petrol,yes,2007,Rav 4,full
Toyota,13300,crossover,140,Petrol,yes,2007,Rav 4,full
UAZ,7800,crossover,390,Gas,yes,2007,???????,full
UAZ,5980,crossover,155,Gas,yes,2007,???????,full
VAZ,5999,crossover,73,Petrol,yes,2007,2121,full
VAZ,4600,crossover,95,Petrol,yes,2007,2121,full
Volkswagen,18200,crossover,179,Diesel,yes,2007,Touareg,full
Volkswagen,17900,crossover,130,Gas,yes,2007,Touareg,full
Volkswagen,17900,crossover,145,Diesel,yes,2007,Touareg,full
Volkswagen,17900,crossover,167,Diesel,yes,2007,Touareg,full
Volkswagen,17300,crossover,148,Diesel,yes,2007,Touareg,full
Volkswagen,17000,crossover,158,Diesel,yes,2007,Touareg,full
Volkswagen,16900,crossover,133,Diesel,yes,2007,Touareg,full
Volkswagen,14999,crossover,200,Petrol,yes,2007,Touareg,full
BMW,12700,hatch,130,Petrol,yes,2007,118,rear
Chery,2800,hatch,76,Petrol,yes,2007,QQ,front
Chery,2500,hatch,86,Petrol,yes,2007,QQ,front
Chevrolet,6999,hatch,113,Other,yes,2007,Lacetti,front
Chevrolet,6200,hatch,124,Petrol,yes,2007,Lacetti,front
Chevrolet,4999,hatch,130,Petrol,yes,2007,Aveo,front
Citroen,7100,hatch,145,Diesel,yes,2007,C4,front
Citroen,5500,hatch,135,Petrol,yes,2007,C1,front
Daewoo,4000,hatch,125,Petrol,yes,2007,Lanos,front
Daewoo,3700,hatch,65,Petrol,yes,2007,Matiz,front
Daewoo,3699,hatch,111,Petrol,yes,2007,Matiz,front
Daewoo,3500,hatch,76,Petrol,yes,2007,Matiz,front
Daewoo,3500,hatch,65,Petrol,yes,2007,Matiz,front
Daewoo,3200,hatch,75,Petrol,yes,2007,Matiz,front
Daewoo,2780,hatch,62,Petrol,yes,2007,Matiz,front
Fiat,6650,hatch,49,Petrol,yes,2007,Punto,front
Fiat,4800,hatch,113,Petrol,yes,2007,Punto,front
Ford,6999,hatch,91,Petrol,yes,2007,Fusion,front
Ford,6600,hatch,125,Petrol,yes,2007,Focus,front
Ford,6450,hatch,150,Petrol,yes,2007,Fiesta,front
Ford,6450,hatch,149,Petrol,yes,2007,Fiesta,front
Ford,6450,hatch,150,Petrol,yes,2007,Fiesta,front
Ford,6200,hatch,150,Petrol,yes,2007,Focus,
Ford,5500,hatch,170,Diesel,yes,2007,Fiesta,front
Ford,5400,hatch,82,Petrol,yes,2007,Fiesta,front
Ford,4900,hatch,157,Gas,yes,2007,Fiesta,front
Honda,9700,hatch,110,Petrol,yes,2007,Civic,front
Honda,9699,hatch,101,Petrol,yes,2007,Civic,front
Honda,8781,hatch,140,Petrol,yes,2007,Civic,front
Hyundai,6900,hatch,95,Petrol,yes,2007,Getz,
Hyundai,6800,hatch,86,Gas,yes,2007,Getz,front
Hyundai,6500,hatch,137,Gas,yes,2007,Getz,front
Hyundai,6500,hatch,108,Gas,yes,2007,Getz,front
Hyundai,6400,hatch,79,Petrol,yes,2007,Getz,front
Hyundai,6300,hatch,97,Petrol,yes,2007,Getz,front
Hyundai,5900,hatch,86,Petrol,yes,2007,Getz,
Hyundai,5500,hatch,87,Petrol,yes,2007,Getz,front
Hyundai,5500,hatch,110,Petrol,yes,2007,Getz,front
Hyundai,5350,hatch,115,Petrol,yes,2007,Getz,front
Hyundai,5100,hatch,108,Petrol,yes,2007,Getz,front
Kia,8400,hatch,94,Diesel,yes,2007,Ceed,front
Kia,5400,hatch,124,Petrol,yes,2007,Picanto,front
Mazda,8150,hatch,122,Gas,yes,2007,3,front
Mazda,8100,hatch,96,Petrol,yes,2007,3,front
Mercedes-Benz,13899,hatch,232,Diesel,yes,2007,Vito ????.,rear
Mercedes-Benz,12900,hatch,130,Petrol,yes,2007,B 200,front
Mercedes-Benz,12700,hatch,140,Gas,yes,2007,B 170,front
Mercedes-Benz,11700,hatch,103,Petrol,yes,2007,A 150,front
MINI,11500,hatch,114,Petrol,yes,2007,Cooper,front
Nissan,7600,hatch,280,Petrol,yes,2007,Note,front
Nissan,6900,hatch,140,Petrol,yes,2007,TIIDA,front
Opel,9299,hatch,140,Gas,yes,2007,Astra H,front
Opel,8399,hatch,129,Diesel,yes,2007,Astra H,front
Opel,7300,hatch,116,Gas,yes,2007,Astra H,front
Peugeot,7100,hatch,184,Petrol,yes,2007,307,front
Peugeot,6800,hatch,146,Petrol,yes,2007,207,front
Peugeot,5700,hatch,137,Petrol,yes,2007,206,front
Renault,7550,hatch,155,Petrol,yes,2007,Laguna,front
